,Sorah_name,Sorah_num,Ayah_num,Ayah_text
191,البقرة,2,185,شهر رمضان الذي انزل فيه القران هدى للناس وبينات من الهدى والفرقان فمن شهد منكم الشهر فليصمه ومن كان مريضا او على سفر فعده من ايام اخر يريد الله بكم اليسر ولا يريد بكم العسر ولتكملوا العده ولتكبروا الله على ما هداكم ولعلكم تشكرون
192,البقرة,2,186,واذا سالك عبادي عني فاني قريب اجيب دعوه الداع اذا دعان فليستجيبوا لي وليؤمنوا بي لعلهم يرشدون
193,البقرة,2,187,احل لكم ليله الصيام الرفث الى نسائكم هن لباس لكم وانتم لباس لهن علم الله انكم كنتم تختانون انفسكم فتاب عليكم وعفا عنكم فالان باشروهن وابتغوا ما كتب الله لكم وكلوا واشربوا حتى يتبين لكم الخيط الابيض من الخيط الاسود من الفجر ثم اتموا الصيام الى الليل ولا تباشروهن وانتم عاكفون في المساجد تلك حدود الله فلا تقربوها كذلك يبين الله اياته للناس لعلهم يتقون
194,البقرة,2,188,ولا تاكلوا اموالكم بينكم بالباطل وتدلوا بها الى الحكام لتاكلوا فريقا من اموال الناس بالاثم وانتم تعلمون
195,البقرة,2,189,يسالونك عن الاهله قل هي مواقيت للناس والحج وليس البر بان تاتوا البيوت من ظهورها ولكن البر من اتقى واتوا البيوت من ابوابها واتقوا الله لعلكم تفلحون
196,البقرة,2,190,وقاتلوا في سبيل الله الذين يقاتلونكم ولا تعتدوا ان الله لا يحب المعتدين
197,البقرة,2,191,واقتلوهم حيث ثقفتموهم واخرجوهم من حيث اخرجوكم والفتنه اشد من القتل ولا تقاتلوهم عند المسجد الحرام حتى يقاتلوكم فيه فان قاتلوكم فاقتلوهم كذلك جزاء الكافرين
198,البقرة,2,192,فان انتهوا فان الله غفور رحيم
199,البقرة,2,193,وقاتلوهم حتى لا تكون فتنه ويكون الدين لله فان انتهوا فلا عدوان الا على الظالمين
200,البقرة,2,194,الشهر الحرام بالشهر الحرام والحرمات قصاص فمن اعتدى عليكم فاعتدوا عليه بمثل ما اعتدى عليكم واتقوا الله واعلموا ان الله مع المتقين
201,البقرة,2,195,وانفقوا في سبيل الله ولا تلقوا بايديكم الى التهلكه واحسنوا ان الله يحب المحسنين
202,البقرة,2,196,واتموا الحج والعمره لله فان احصرتم فما استيسر من الهدي ولا تحلقوا رءوسكم حتى يبلغ الهدي محله فمن كان منكم مريضا او به اذى من راسه ففديه من صيام او صدقه او نسك فاذا امنتم فمن تمتع بالعمره الى الحج فما استيسر من الهدي فمن لم يجد فصيام ثلاثه ايام في الحج وسبعه اذا رجعتم تلك عشره كامله ذلك لمن لم يكن اهله حاضري المسجد الحرام واتقوا الله واعلموا ان الله شديد العقاب
203,البقرة,2,197,الحج اشهر معلومات فمن فرض فيهن الحج فلا رفث ولا فسوق ولا جدال في الحج وما تفعلوا من خير يعلمه الله وتزودوا فان خير الزاد التقوى واتقون يا اولي الالباب
204,البقرة,2,198,ليس عليكم جناح ان تبتغوا فضلا من ربكم فاذا افضتم من عرفات فاذكروا الله عند المشعر الحرام واذكروه كما هداكم وان كنتم من قبله لمن الضالين
205,البقرة,2,199,ثم افيضوا من حيث افاض الناس واستغفروا الله ان الله غفور رحيم
206,البقرة,2,200,فاذا قضيتم مناسككم فاذكروا الله كذكركم اباءكم او اشد ذكرا فمن الناس من يقول ربنا اتنا في الدنيا وما له في الاخره من خلاق
207,البقرة,2,201,ومنهم من يقول ربنا اتنا في الدنيا حسنه وفي الاخره حسنه وقنا عذاب النار
208,البقرة,2,202,اولئك لهم نصيب مما كسبوا والله سريع الحساب
209,البقرة,2,203,واذكروا الله في ايام معدودات فمن تعجل في يومين فلا اثم عليه ومن تاخر فلا اثم عليه لمن اتقى واتقوا الله واعلموا انكم اليه تحشرون
210,البقرة,2,204,ومن الناس من يعجبك قوله في الحياه الدنيا ويشهد الله على ما في قلبه وهو الد الخصام
211,البقرة,2,205,واذا تولى سعى في الارض ليفسد فيها ويهلك الحرث والنسل والله لا يحب الفساد
212,البقرة,2,206,واذا قيل له اتق الله اخذته العزه بالاثم فحسبه جهنم ولبئس المهاد
213,البقرة,2,207,ومن الناس من يشري نفسه ابتغاء مرضات الله والله رءوف بالعباد
214,البقرة,2,208,يا ايها الذين امنوا ادخلوا في السلم كافه ولا تتبعوا خطوات الشيطان انه لكم عدو مبين
215,البقرة,2,209,فان زللتم من بعد ما جاءتكم البينات فاعلموا ان الله عزيز حكيم
216,البقرة,2,210,هل ينظرون الا ان ياتيهم الله في ظلل من الغمام والملائكه وقضي الامر والى الله ترجع الامور
217,البقرة,2,211,سل بني اسرائيل كم اتيناهم من ايه بينه ومن يبدل نعمه الله من بعد ما جاءته فان الله شديد العقاب
218,البقرة,2,212,زين للذين كفروا الحياه الدنيا ويسخرون من الذين امنوا والذين اتقوا فوقهم يوم القيامه والله يرزق من يشاء بغير حساب
219,البقرة,2,213,كان الناس امه واحده فبعث الله النبيين مبشرين ومنذرين وانزل معهم الكتاب بالحق ليحكم بين الناس فيما اختلفوا فيه وما اختلف فيه الا الذين اوتوه من بعد ما جاءتهم البينات بغيا بينهم فهدى الله الذين امنوا لما اختلفوا فيه من الحق باذنه والله يهدي من يشاء الى صراط مستقيم
220,البقرة,2,214,ام حسبتم ان تدخلوا الجنه ولما ياتكم مثل الذين خلوا من قبلكم مستهم الباساء والضراء وزلزلوا حتى يقول الرسول والذين امنوا معه متى نصر الله الا ان نصر الله قريب
221,البقرة,2,215,يسالونك ماذا ينفقون قل ما انفقتم من خير فللوالدين والاقربين واليتامى والمساكين وابن السبيل وما تفعلوا من خير فان الله به عليم
222,البقرة,2,216,كتب عليكم القتال وهو كره لكم وعسى ان تكرهوا شيئا وهو خير لكم وعسى ان تحبوا شيئا وهو شر لكم والله يعلم وانتم لا تعلمون
223,البقرة,2,217,يسالونك عن الشهر الحرام قتال فيه قل قتال فيه كبير وصد عن سبيل الله وكفر به والمسجد الحرام واخراج اهله منه اكبر عند الله والفتنه اكبر من القتل ولا يزالون يقاتلونكم حتى يردوكم عن دينكم ان استطاعوا ومن يرتدد منكم عن دينه فيمت وهو كافر فاولئك حبطت اعمالهم في الدنيا والاخره واولئك اصحاب النار هم فيها خالدون
